GeoLocation,SMF
LateAircraftDelay,dep_car_r1
LateAircraftDelay,dep
NASDelay,dep_car_r1
NASDelay,dep_ATL_r12
NASDelay,dep_CLT_r4
NASDelay,dep_CLT_r5
NASDelay,dep_car_r7
NASDelay,dep_ATL_r2
NASDelay,dep_BNA_r4
NASDelay,dep_CLT_r1
NASDelay,dep_car_r3
NASDelay,dep_DL_ori_r2
Origin,ATL
Origin,ori
PartlyCloudy,wea_des
PartlyCloudy,wea_ori
State,S_TX
State,S_FL
State,S_MN
State,S_IL
State,S_MO
State,S_CO
State,S_NY
State,S_NC
State,S_MA
State,S_SC
State,S_WI
State,S_MI
State,S_DC
State,S_CA
State,S_IA
State,S_GA
State,S_TN
Weather,wea_des
Weather,wea_ori
WeatherDelay,dep_CLT_r2
Airport,LEX
Airport,LAS
Airport,SDF
Airport,BWI
Airport,BMI
Airport,DAL
Airport,FLL
Airport,SAT
Airport,ABE
Airport,BUF
Airport,ABQ
Airport,PHF
Airport,ROC
Airport,SEA
Airport,SYR
ArrDelayed,dep_car_r2
ArrDelayed,dep_ATL_r3
ArrDelayed,dep_car_r9
ArrDelayed,dep_ATL_r4
ArrDelayed,dep_DL_ori_r3
ArrOnTime,dep_BNA_r3
ArrOnTime,dep_BNA_r1
ArrOnTime,dep_car_r1
ArrOnTime,dep_ATL_r2
ArrOnTime,dep_ATL_r10
ArrOnTime,dep
ArrOnTime,dep_SAV_r4
ArrOnTime,dep_DL_ori_r2
ArrOnTime,dep_ATL_r8
ArrOnTime,dep_ATL_r12
ArrOnTime,dep_car_r7
ArrOnTime,dep_car_r4
ArrOnTime,dep_car_r3
ArrOnTime,dep_CLT_r3
ArrOnTime,dep_CLT_r4
ArrOnTime,dep_CLT_r5
ArrOnTime,dep_BNA_r4
ArrOnTime,dep_CLT_r1
CarrierDelay,dep_ATL_r3
CarrierDelay,dep_car_r9
CarrierDelay,dep_ATL_r4
CarrierDelay,dep_DL_ori_r3
City,Newport_News
City,Buffalo
City,Las_Vegas
City,Williamsburg
City,Fort_Lauderdale
City,San_Antonio
City,Syracuse
City,Rochester
City,Easton
City,Bloomington
City,Oakland
City,Baltimore
City,Durham
City,Allentown
City,Bethlehem
City,Normal
City,Raleigh
City,Albuquerque
City,Seattle
City,Louisville
City,Lexington
DelayType,dep_ATL_r3
DelayType,dep_car_r9
DelayType,dep_ATL_r4
DelayType,dep_DL_ori_r3
DepDelayed,dep_ATL_r8
DepDelayed,dep_car_r9
DepDelayed,dep_car_r2
DepDelayed,dep_CLT_r5
DepDelayed,dep_ATL_r3
DepDelayed,dep_DL_ori_r3
DepOnTime,dep_BNA_r2
DepOnTime,dep_BNA_r1
DepOnTime,dep_car_r1
DepOnTime,dep_ATL_r2
DepOnTime,dep_DL_ori_r4
DepOnTime,dep_SAV_r4
DepOnTime,dep_DL_ori_r2
DepOnTime,dep_ATL_r7
DepOnTime,dep_car_r8
DepOnTime,dep_car_r7
DepOnTime,dep_car_r4
DepOnTime,dep_car_r3
DepOnTime,dep_car_r5
DepOnTime,dep_CLT_r2
DepOnTime,dep_CLT_r3
Departure,dep_SAV_r4
Flight,DL_2115
Flight,DL_2599
Flight,WN_611
Flight,UA_829
Flight,EV_5608
Flight,DL_1265
Flight,DL_1584
Flight,DL_698
Flight,AA_1827
Flight,DL_1514
Flight,DL_2208
Flight,DL_2683
Flight,EV_5412
Flight,EV_4260
Flight,DL_2006
Flight,WN_2931
Flight,DL_1554
Flight,DL_1752
Flight,DL_1553
Flight,DL_1135
Flight,DL_1153
Flight,DL_1230
Flight,DL_2184
Flight,WN_2915
Flight,AA_1938
Flight,DL_4
Flight,AA_1858
Flight,AA_1737
Flight,DL_1109
Flight,DL_1824
Flight,WN_2698
Flight,AA_2063
Flight,EV_5134
GeoLocation,Newport_News
GeoLocation,Buffalo
GeoLocation,Las_Vegas
GeoLocation,LAS
GeoLocation,BWI
GeoLocation,Rochester
GeoLocation,Easton
GeoLocation,Oakland
GeoLocation,Baltimore
GeoLocation,S_KY
GeoLocation,BMI
GeoLocation,Raleigh
GeoLocation,Normal
GeoLocation,Albuquerque
GeoLocation,Lexington
GeoLocation,DAL
GeoLocation,FLL
GeoLocation,ABE
GeoLocation,BUF
GeoLocation,ABQ
GeoLocation,PHF
GeoLocation,S_VA
GeoLocation,S_MD
GeoLocation,Seattle
GeoLocation,SEA
GeoLocation,LEX
GeoLocation,S_NV
GeoLocation,S_WA
GeoLocation,Syracuse
GeoLocation,SDF
GeoLocation,Bloomington
GeoLocation,S_NM
GeoLocation,SAT
GeoLocation,Williamsburg
GeoLocation,Fort_Lauderdale
GeoLocation,San_Antonio
GeoLocation,S_PA
GeoLocation,ROC
GeoLocation,Durham
GeoLocation,Allentown
GeoLocation,Bethlehem
GeoLocation,Louisville
GeoLocation,SYR
State,S_KY
State,S_NV
State,S_VA
State,S_WA
State,S_MD
State,S_PA
State,S_NM
Airport,TPA
Airport,FNT
Airport,PDX
Airport,GSO
Airport,SHV
Airport,MSY
Airport,AGS
ArrDelayed,dep_SAV_r1
ArrDelayed,dep_SAV_r3
ArrDelayed,dep_SAV_r4
ArrDelayed,dep_SAV_r5
ArrOnTime,dep_CLT_r2
Carrier,MQ
Carrier,OO
Carrier,US
CarrierDelay,dep_SAV_r1
CarrierDelay,dep_SAV_r3
City,San_Diego
City,Milwaukee
City,Portland
City,Flint
City,High_Point
City,New_Orleans
City,Augusta
City,Tampa
City,Newark
City,Greensboro
City,Detroit
City,Shreveport
Clear,wea_des
Clear,wea_ori
DelayType,dep_SAV_r1
DelayType,dep_SAV_r3
DelayType,dep_SAV_r4
DelayType,dep_SAV_r5
DepDelayed,dep_CLT_r4
DepDelayed,dep_SAV_r1
DepDelayed,dep_SAV_r3
DepDelayed,dep_SAV_r4
DepDelayed,dep_ATL_r5
DepDelayed,dep_SAV_r5
DepOnTime,dep_ATL_r10
DepOnTime,dep
DepOnTime,dep_ATL_r9
DepOnTime,dep_ATL_r12
DepOnTime,dep_BNA_r4
Departure,dep_SAV_r5
Flight,EV_5544
Flight,MQ_3461
Flight,DL_2035
Flight,DL_2039
Flight,EV_5749
Flight,DL_1862
Flight,WN_4646
Flight,DL_1785
Flight,US_725
Flight,DL_1188
Flight,DL_1682
Flight,DL_1461
Flight,DL_830
Flight,DL_1875
Flight,EV_3844
Flight,OO_4710
Flight,EV_4415
Flight,DL_1195
Flight,EV_6005
Flight,MQ_3131
Flight,DL_1390
Flight,DL_474
Flight,DL_1770
Flight,US_2069
Flight,US_2063
Flight,DL_744
Flight,DL_1787
Flight,DL_503
Flight,US_1853
Flight,DL_902
Flight,DL_825
Flight,US_1972
Flight,DL_408
GeoLocation,San_Diego
GeoLocation,Milwaukee
GeoLocation,High_Point
GeoLocation,FNT
GeoLocation,S_OR
GeoLocation,PDX
GeoLocation,GSO
GeoLocation,Greensboro
GeoLocation,MSY
GeoLocation,Shreveport
GeoLocation,AGS
GeoLocation,TPA
GeoLocation,Portland
GeoLocation,S_LA
GeoLocation,Flint
GeoLocation,New_Orleans
GeoLocation,SHV
GeoLocation,Tampa
GeoLocation,Augusta
GeoLocation,Newark
GeoLocation,Detroit
LateAircraftDelay,dep_SAV_r1
LateAircraftDelay,dep_ATL_r4
LateAircraftDelay,dep_SAV_r5
NASDelay,dep_ATL_r4
NASDelay,dep_SAV_r4
NASDelay,dep_SAV_r5
State,S_OR
State,S_LA
State,S_NJ
Airport,MLB
Airport,ORF
Airport,IND
Airport,CLE
Airport,CAE
Airport,PHX
Airport,MDT
Airport,BQK
Airport,PIT
ArrDelayed,dep_ATL_r11
ArrDelayed,dep_car_r6
ArrDelayed,dep_ATL_r1
ArrDelayed,dep_BNA_r5
ArrDelayed,dep_DL_ori_r4
ArrDelayed,dep_ATL_r5
ArrDelayed,dep_DL_ori_r5
ArrDelayed,dep_ATL_r7
Carrier,E
Carrier,YV
Carrier,OH
Carrier,XE
CarrierDelay,dep_CLT_r3
CarrierDelay,dep_BNA_r1
CarrierDelay,dep_ATL_r10
CarrierDelay,dep_DL_ori_r4
City,Indianapolis
City,Norfolk
City,Pittsburgh
City,Harrisburg
City,Melbourne
City,Cleveland
City,Phoenix
City,Columbia
City,Brunswick
DelayType,dep_CLT_r3
DelayType,dep_BNA_r1
DelayType,dep_ATL_r10
DelayType,dep_DL_ori_r4
DelayType,dep_car_r6
DepDelayed,dep_car_r6
DepDelayed,dep_BNA_r5
DepOnTime,dep_ATL_r4
Flight,EV_7049
Flight,OO_4461
Flight,DL_2277
Flight,FL_450
Flight,EV_5527
Flight,EV_5609
Flight,WN_44
Flight,E_4375
Flight,XE_2960
Flight,US_1222
Flight,DL_1613
Flight,XE_2643
Flight,DL_2120
Flight,EV_4982
Flight,YV_2638
Flight,OH_6506
Flight,OH_6428
Flight,YV_2658
Flight,EV_4947
Flight,DL_1694
Flight,DL_2360
Flight,DL_1409
Flight,DL_1969
Flight,DL_1769
Flight,XE_2432
Flight,XE_3025
Flight,DL_1886
Flight,US_1770
Flight,DL_1468
Flight,XE_2414
Flight,EV_5056
Flight,EV_5254
Flight,DL_709
GeoLocation,MLB
GeoLocation,Indianapolis
GeoLocation,S_AZ
GeoLocation,PHX
GeoLocation,Pittsburgh
GeoLocation,PIT
GeoLocation,Norfolk
GeoLocation,Phoenix
GeoLocation,CLE
GeoLocation,BQK
GeoLocation,Harrisburg
GeoLocation,Cleveland
GeoLocation,S_OH
GeoLocation,ORF
GeoLocation,IND
GeoLocation,S_IN
GeoLocation,CAE
GeoLocation,MDT
GeoLocation,Melbourne
GeoLocation,Columbia
GeoLocation,Brunswick
LateAircraftDelay,dep_ATL_r3
LateAircraftDelay,dep_SAV_r3
LateAircraftDelay,dep_DL_ori_r2
LateAircraftDelay,dep_car_r6
NASDelay,dep_ATL_r3
NASDelay,dep_car_r6
State,S_IN
State,S_AZ
State,S_OH
Airport,SLC
Airport,MLI
Airport,JAX
Airport,EWN
Airport,CRW
Airport,MYR
Airport,CAK
ArrDelayed,dep_ATL_r13
ArrDelayed,dep_car_r5
ArrDelayed,dep_DL_ori_r1
City,Myrtle_Beach
City,Salt_Lake_City
City,Akron
City,Dunbar
City,New_Bern
City,Beaufort
City,Jacksonville
City,Moline
City,Morehead
DelayType,dep_ATL_r1
DelayType,dep_DL_ori_r1
DelayType,dep_car_r5
DepDelayed,dep_BNA_r3
DepDelayed,dep_ATL_r1
DepDelayed,dep_DL_ori_r1
DepDelayed,dep_SAV_r2
DepOnTime,dep_SAV_r5
DepOnTime,dep_CLT_r1
Flight,EV_4672
Flight,EV_5323
Flight,EV_4097
Flight,EV_4898
Flight,DL_2016
Flight,DL_75
Flight,DL_1664
Flight,DL_1763
Flight,DL_1860
Flight,DL_1166
Flight,DL_2030
Flight,DL_2053
Flight,DL_335
Flight,DL_1419
Flight,EV_5482
Flight,US_1109
Flight,EV_5377
Flight,DL_1074
Flight,DL_1194
Flight,DL_2104
Flight,YV_2692
Flight,WN_765
Flight,FL_161
Flight,WN_429
Flight,DL_1154
Flight,WN_503
Flight,WN_242
Flight,DL_1644
Flight,EV_5398
GeoLocation,MLI
GeoLocation,Salt_Lake_City
GeoLocation,Akron
GeoLocation,Jacksonville
GeoLocation,MYR
GeoLocation,New_Bern
GeoLocation,Beaufort
GeoLocation,S_UT
GeoLocation,SLC
GeoLocation,Myrtle_Beach
GeoLocation,JAX
GeoLocation,EWN
GeoLocation,Moline
GeoLocation,S_WV
GeoLocation,CRW
GeoLocation,Dunbar
GeoLocation,Morehead
GeoLocation,CAK
LateAircraftDelay,dep_ATL_r1
LateAircraftDelay,dep_DL_ori_r1
LateAircraftDelay,dep_car_r5
NASDelay,dep_ATL_r1
NASDelay,dep_DL_ori_r1
NASDelay,dep_ATL_r10
NASDelay,dep_car_r5
State,S_UT
State,S_WV
Airport,JAN
Airport,CVG
Airport,TYS
ArrDelayed,dep_ATL_r6
CarrierDelay,dep_ATL_r6
City,Knoxville
City,Cincinnati
City,Vicksburg
City,Jackson
DelayType,dep_ATL_r8
DelayType,dep_ATL_r6
DepDelayed,dep_ATL_r6
Flight,FL_354
Flight,DL_2210
Flight,EV_5369
Flight,EV_4997
Flight,US_1170
Flight,CO_1608
Flight,F9_231
Flight,MQ_4602
Flight,XE_4667
Flight,MQ_4568
Flight,DL_917
Flight,XE_5857
Flight,DL_1173
Flight,YV_3746
Flight,DL_1073
Flight,DL_2303
Flight,DL_177
Flight,DL_1672
Flight,US_1181
Flight,DL_963
Flight,DL_1804
Flight,DL_1626
Flight,US_907
Flight,WN_51
Flight,XE_4411
Flight,DL_926
Flight,FL_659
GeoLocation,Jackson
GeoLocation,TYS
GeoLocation,S_MS
GeoLocation,CVG
GeoLocation,Knoxville
GeoLocation,Cincinnati
GeoLocation,JAN
GeoLocation,Vicksburg
LateAircraftDelay,dep_ATL_r8
State,S_MS
Airport,AVL
Airport,ANC
ArrDelayed,dep_car_r10
ArrOnTime,dep_SAV_r5
CarrierDelay,dep_SAV_r4
City,Asheville
City,Anchorage
City,Philadelphia
DelayType,dep_car_r2
DepDelayed,dep_car_r10
DepDelayed,dep_DL_ori_r5
Flight,DL_2776
Flight,DL_1762
Flight,DL_980
Flight,DL_897
Flight,DL_1615
Flight,DL_1416
Flight,DL_2667
Flight,DL_2469
Flight,DL_1839
Flight,DL_1293
Flight,DL_1676
Flight,EV_4924
Flight,DL_392
Flight,WN_723
Flight,DL_692
Flight,WN_460
Flight,WN_142
Flight,WN_4453
Flight,DL_746
Flight,AA_1855
Flight,AA_716
Flight,DL_2537
Flight,EV_4289
Flight,EV_4201
GeoLocation,Anchorage
GeoLocation,Philadelphia
GeoLocation,Asheville
GeoLocation,S_AK
GeoLocation,AVL
GeoLocation,ANC
LateAircraftDelay,dep_car_r2
LateAircraftDelay,dep_car_r7
LateAircraftDelay,dep_SAV_r4
State,S_AK
Airport,MSN
Airport,GSP
Airport,MOB
ArrDelayed,dep_ATL_r9
CarrierDelay,dep_ATL_r8
CarrierDelay,dep_ATL_r7
City,Greer
City,Santa_Ana
City,Madison
City,Mobile
DelayType,dep_ATL_r13
DelayType,dep_ATL_r7
DepDelayed,dep_ATL_r13
Flight,EV_5104
Flight,YV_2664
Flight,FL_433
Flight,EV_4196
Flight,YV_2640
Flight,DL_1780
Flight,US_1464
Flight,EV_3822
Flight,DL_2349
Flight,FL_501
Flight,EV_4582
Flight,EV_4884
Flight,EV_5875
Flight,WN_1724
Flight,YV_2673
Flight,DL_207
Flight,DL_922
Flight,US_707
Flight,DL_1667
Flight,WN_2730
Flight,DL_789
Flight,EV_5392
Flight,EV_5593
Flight,EV_6168
GeoLocation,MSN
GeoLocation,Greer
GeoLocation,Madison
GeoLocation,GSP
GeoLocation,MOB
GeoLocation,Mobile
GeoLocation,Santa_Ana
GeoLocation,S_AL
LateAircraftDelay,dep_ATL_r13
LateAircraftDelay,dep_CLT_r1
MostlyCloudy,wea_ori
State,S_AL
Airport,PVD
Airport,RSW
ArrDelayed,dep_BNA_r2
ArrDelayed,dep_SAV_r2
ArrDelayed,dep_car_r8
CarrierDelay,dep_ATL_r9
CarrierDelay,dep_BNA_r3
CarrierDelay,dep_BNA_r2
CarrierDelay,dep_car_r8
CarrierDelay,dep_car_r1
CarrierDelay,dep_CLT_r5
CarrierDelay,dep_car_r10
CarrierDelay,dep_BNA_r5
CarrierDelay,dep_SAV_r2
City,Providence
City,Fort_Myers
DelayType,dep_BNA_r3
DelayType,dep_BNA_r2
DelayType,dep_car_r10
DelayType,dep_SAV_r2
DelayType,dep_ATL_r9
DelayType,dep_car_r8
DelayType,dep_BNA_r5
Flight,EV_4495
Flight,EV_5448
Flight,EV_4977
Flight,DL_581
Flight,DL_399
Flight,WN_3673
Flight,WN_3752
Flight,FL_63
Flight,US_1766
Flight,DL_517
Flight,DL_2427
Flight,DL_2241
Flight,EV_5355
Flight,US_1817
Flight,DL_2105
Flight,WN_2711
Flight,DL_1652
Flight,WN_2515
Flight,WN_16
Flight,DL_395
Flight,US_2090
Flight,DL_1987
Flight,EV_4406
Flight,EV_5193
GeoLocation,S_RI
GeoLocation,Providence
GeoLocation,RSW
GeoLocation,PVD
GeoLocation,Fort_Myers
LateAircraftDelay,dep_ATL_r12
LateAircraftDelay,dep_BNA_r3
LateAircraftDelay,dep_BNA_r2
LateAircraftDelay,dep_BNA_r1
LateAircraftDelay,dep_car_r8
LateAircraftDelay,dep_car_r9
LateAircraftDelay,dep_ATL_r2
LateAircraftDelay,dep_car_r10
LateAircraftDelay,dep_BNA_r5
LateAircraftDelay,dep_BNA_r4
LateAircraftDelay,dep_SAV_r2
LateAircraftDelay,dep_DL_ori_r3
NASDelay,dep_ATL_r9
NASDelay,dep_BNA_r2
NASDelay,dep_car_r8
NASDelay,dep_CLT_r3
NASDelay,dep_car_r10
NASDelay,dep_SAV_r1
NASDelay,dep_SAV_r2
NASDelay,dep_SAV_r3
NASDelay,dep_DL_ori_r4
NASDelay,dep
NASDelay,dep_ATL_r6
NASDelay,dep_DL_ori_r3
State,S_RI
WeatherDelay,dep
CarrierDelay,dep_car_r4
CarrierDelay,dep_DL_ori_r5
CarrierDelay,dep_car_r6
DelayType,dep_car_r4
DelayType,dep_DL_ori_r5
Flight,OO_5644
LateAircraftDelay,dep_car_r4
LateAircraftDelay,dep_car_r3
NASDelay,dep_ATL_r8
NASDelay,dep_car_r9
NASDelay,dep_car_r4
NASDelay,dep_car_r2
NASDelay,dep_DL_ori_r5
WeatherDelay,dep_SAV_r3
Airport,MHT
Airport,BDL
Airport,ROA
Airport,CMH
CarrierDelay,dep_car_r2
CarrierDelay,dep_CLT_r2
CarrierDelay,dep_ATL_r1
CarrierDelay,dep_DL_ori_r1
CarrierDelay,dep_ATL_r5
City,Roanoke
City,Hartford
City,Manchester
City,Columbus
DelayType,dep_ATL_r11
DelayType,dep_ATL_r5
DepDelayed,dep_ATL_r11
Flight,DL_1181
Flight,MQ_4010
Flight,EV_5723
Flight,DL_2357
Flight,DL_1025
Flight,DL_321
Flight,DL_165
Flight,OO_5809
Flight,DL_1955
Flight,DL_1911
Flight,DL_834
Flight,XE_2300
Flight,EV_5085
Flight,XE_2543
Flight,WN_1495
Flight,EV_5410
Flight,WN_1107
Flight,DL_1090
Flight,DL_1278
Flight,DL_1673
Flight,DL_1111
Flight,DL_1011
Flight,DL_500
Flight,DL_323
Flight,DL_965
Flight,AA_1357
Flight,DL_829
GeoLocation,Hartford
GeoLocation,BDL
GeoLocation,Roanoke
GeoLocation,S_CT
GeoLocation,CMH
GeoLocation,Columbus
GeoLocation,MHT
GeoLocation,S_NH
GeoLocation,Manchester
GeoLocation,ROA
LateAircraftDelay,dep_ATL_r11
MostlyCloudy,wea_des
NASDelay,dep_ATL_r5
NASDelay,dep_ATL_r7
State,S_CT
State,S_NH
Airport,CHO
Airport,SWF
Airport,PWM
City,Newburgh
City,Poughkeepsie
City,Charlottesville
Flight,EV_5003
Flight,EV_5204
Flight,DL_11
