2017-01-19_DL_177,941
2010-02-11_DL_1927,1006
2010-02-05_DL_67,1006
2013-05-02_DL_1810,976
2011-11-25_DL_1810,965
2015-06-04_DL_177,994
2010-11-02_DL_2011,1001
2012-01-19_DL_1810,1006
2010-09-21_DL_2011,1010
2015-04-22_DL_177,963
2016-11-01_DL_1810,1022
2014-12-18_DL_1810,1002
2015-10-05_DL_177,945
2015-12-13_DL_1810,960
2017-03-08_DL_1810,964
2014-08-06_DL_177,963
2012-06-08_DL_75,1000
2014-03-07_DL_1810,1011
2015-06-11_DL_177,1037
2011-02-18_DL_2011,972
2016-08-03_DL_1445,981
2011-06-01_DL_2210,990
2010-01-26_DL_1923,996
2014-04-13_DL_1390,1004
2016-08-27_DL_1810,984
2012-10-03_DL_75,978
2013-11-06_DL_2210,949
2017-05-26_DL_1810,1033
2015-12-04_DL_1445,951
2015-09-20_DL_1810,954
2012-04-30_DL_2341,975
2015-11-03_DL_2361,953
2011-12-12_DL_910,957
2016-04-08_DL_1810,997
2016-03-15_DL_1785,1016
2014-06-01_DL_2210,979
2011-11-01_DL_910,943
2014-12-02_DL_1445,1015
2013-03-11_DL_1810,988
2011-01-07_DL_2011,951
2013-07-01_DL_1810,1029
2011-12-02_DL_910,983
2016-03-05_DL_177,963
2016-06-23_DL_1322,981
2015-04-29_DL_177,953
2015-10-28_DL_1810,978
2015-10-17_DL_1553,943
2011-12-30_DL_1810,933
2015-03-26_DL_1445,1012
2013-02-07_DL_1810,1071
2012-11-30_DL_2210,978
2015-02-06_DL_1810,945
2016-08-08_DL_1810,982
2016-06-01_DL_1553,956
2012-05-01_DL_75,1012
2013-05-15_DL_2210,968
2011-09-12_DL_910,982
2013-09-14_DL_2210,1004
2015-05-21_DL_1810,985
2014-02-03_DL_1810,1031
2017-07-30_DL_2501,929
2013-06-25_DL_1810,1000
2012-07-22_DL_75,993
2014-07-11_DL_177,965
2011-05-27_DL_2210,1039
2010-01-21_DL_1927,1012
2016-10-24_DL_1810,987
2015-10-21_DL_1553,949
2016-11-10_DL_1445,938
2015-07-28_DL_177,986
2015-11-27_DL_1445,913
2016-03-18_DL_1785,962
2015-11-06_DL_1810,993
2017-05-28_DL_892,975
2012-10-08_DL_2210,988
2017-06-18_DL_1445,988
2011-06-21_DL_2210,995
2014-07-22_DL_177,934
2013-11-11_DL_694,974
2015-05-30_DL_177,973
2014-05-25_DL_2210,975
2010-09-24_DL_2011,1022
2013-05-06_DL_1810,967
2016-01-08_DL_1810,966
2010-06-11_DL_1911,986
2015-11-19_DL_2361,978
2014-10-10_DL_1445,1036
2010-01-31_DL_1927,1007
2015-07-18_DL_1553,976
2013-11-02_DL_2210,983
2010-04-07_DL_67,983
2012-12-26_DL_2210,1073
2016-03-21_DL_1785,988
2013-05-28_DL_2403,967
2013-12-10_DL_694,1017
2011-09-13_DL_910,961
2011-10-14_DL_910,968
2011-07-07_DL_910,991
2013-06-16_DL_1810,993
2013-05-17_DL_2210,986
2010-02-02_DL_1927,987
2012-01-27_DL_910,1003
2016-12-08_DL_177,977
2012-02-03_DL_910,998
2012-09-08_DL_2210,1008
2012-10-15_DL_2210,986
2011-05-16_DL_1911,1019
2013-08-03_DL_707,999
2014-09-11_DL_1445,1013
2015-09-26_DL_1553,973
2015-01-09_DL_1810,967
2011-11-27_DL_1026,952
2017-02-20_DL_1810,938
2011-08-01_DL_1810,996
2014-03-28_DL_1965,1028
2017-07-16_DL_2501,935
2010-10-03_DL_2011,1002
2013-11-12_DL_1810,956
2015-03-12_DL_870,988
2016-05-11_DL_1445,945
2014-11-19_DL_1445,1008
2015-08-03_DL_1553,951
2016-03-22_DL_1785,994
2012-01-10_DL_910,1004
2014-06-02_DL_177,982
2010-07-24_DL_2111,980
2016-05-10_DL_1445,953
2014-08-21_DL_1445,1004
2010-08-24_DL_2011,989
2013-11-01_DL_2210,980
2017-04-11_DL_1810,991
2015-01-16_DL_1445,964
2011-09-21_DL_910,958
2014-10-22_DL_1445,996
2016-05-25_DL_1810,954
2012-03-25_DL_1810,992
2015-07-27_DL_1810,971
2016-12-18_DL_1445,1022
2017-01-12_DL_2347,946
2016-08-26_DL_1553,988
2014-12-14_DL_1810,992
2017-04-07_DL_2501,1035
2011-06-13_DL_910,982
2013-07-10_DL_1810,1018
2014-11-14_DL_2210,974
2010-03-10_DL_1927,1028
2010-11-14_DL_1911,1020
2010-10-22_DL_2011,1017
2014-12-31_DL_1246,985
2015-09-30_DL_177,949
2016-01-06_DL_1810,964
2015-04-19_DL_1553,984
2010-07-29_DL_2111,990
2011-12-05_DL_910,982
2015-11-29_DL_2361,968
2015-06-12_DL_1810,1004
