dep_ATL_r13,hasFlight,FL_35:0.000837
dep_ATL_r4,hasFlight,DL_1537:0.001256
dep_car_r3,hasFlight,DL_864:0.000419
dep_car_r3,hasFlight,DL_865:0.002093
dep_car_r3,hasFlight,DL_866:0.004605
dep_car_r3,hasFlight,DL_867:0.003210
dep_car_r3,hasFlight,DL_869:0.000279
dep_ATL_r11,hasFlight,EV_5482:0.013676
dep_CLT_r3,hasFlight,MQ_3171:0.000140
dep_ATL_r6,hasFlight,EV_4954:0.006977
GeoLocation,FSM:0.001675
dep_car_r10,hasFlight,DL_2429:0.000558
dep_DL_ori_r3,hasFlight,DL_592:0.011862
GeoLocation,FSD:0.004466
dep_car_r10,hasFlight,DL_2425:0.000977
dep_car_r10,hasFlight,DL_2427:0.003628
dep_car_r10,hasFlight,DL_2422:0.008652
dep_ATL_r11,hasFlight,EV_5486:0.000140
dep_car_r10,hasFlight,DL_2424:0.000837
dep_BNA_r5,hasFlight,WN_4007:0.000279
Carrier,EM:1.000000
dep_ATL_r8,hasFlight,EV_5116:0.000140
dep_car_r3,hasDest,MDW:0.015350
dep_ATL_r8,hasFlight,EV_5119:0.002093
Carrier,CO:1.000000
dep_ATL_r5,hasDest,CLT:0.010327
dep_BNA_r4,hasFlight,WN_3263:0.000419
dep_car_r3,hasFlight,DL_853:0.000837
dep_BNA_r1,hasFlight,EV_4303:0.001675
dep_car_r3,hasFlight,DL_857:0.000140
dep_car_r3,hasFlight,DL_858:0.001256
dep_CLT_r2,hasFlight,US_1863:0.000279
dep_car_r3,hasDest,MEM:0.010745
dep_car_r10,hasFlight,DL_2418:0.000419
Flight,FL_609:0.017025
dep_ATL_r6,hasFlight,EV_4940:0.004605
dep_car_r10,hasFlight,DL_2417:0.001256
dep_ATL_r5,hasDest,CMH:0.017862
dep_ATL_r8,hasFlight,EV_5123:0.000419
dep_CLT_r1,hasFlight,YV_2938:0.000140
dep_ATL_r3,hasDest,PWM:0.000419
dep_ATL_r11,hasFlight,EV_5496:0.011303
Departure,dep_car_r10:1.000000
dep_car_r10,hasFlight,DL_2413:0.000279
Carrier,DL:1.000000
dep_CLT_r3,hasFlight,AA_716:0.009350
dep_BNA_r4,hasFlight,WN_163:0.000419
dep_car_r10,hasFlight,DL_1120:0.000698
dep_BNA_r3,hasFlight,WN_922:0.001395
dep_ATL_r2,hasDest,VPS:0.000419
dep_ATL_r4,hasFlight,DL_1512:0.005163
dep_ATL_r13,hasFlight,DL_753:0.000279
dep_DL_ori_r5,hasOrigin,ATL:1.000000
dep_ATL_r13,hasFlight,DL_754:0.000279
dep_ATL_r4,hasFlight,FL_317:0.001395
dep_ATL_r1,hasFlight,EV_5496:0.004186
dep_car_r3,hasFlight,DL_885:0.002512
dep_ATL_r6,hasFlight,EV_4968:0.006280
dep_BNA_r4,hasFlight,WN_162:0.000279
dep_ATL_r6,hasFlight,EV_4977:0.000419
dep_BNA_r2,hasFlight,WN_1697:0.000140
dep_car_r3,hasFlight,DL_883:0.000279
dep_CLT_r2,hasFlight,US_1853:0.001535
dep_car_r10,hasFlight,DL_2448:0.002931
dep_ATL_r8,hasFlight,EV_5135:0.000279
dep_ATL_r5,hasDest,CLE:0.000279
dep_ATL_r13,hasFlight,DL_758:0.002512
dep_car_r10,hasFlight,DL_1112:0.006698
dep_ATL_r8,hasFlight,EV_5139:0.000698
dep_BNA_r2,hasFlight,WN_1699:0.000698
Origin,ATL:1.000000
dep_DL_ori_r5,hasDest,PBI:0.011303
Airport,EGE:0.003628
dep_ATL_r3,hasDest,PVD:0.000558
SFO,hasNeiAirport3,SMF:1.000000
dep_car_r3,hasFlight,DL_874:0.001256
dep_car_r3,hasFlight,DL_875:0.000419
Carrier,B6:1.000000
dep_car_r3,hasFlight,DL_878:0.002512
dep_BNA_r3,hasFlight,WN_917:0.006280
dep_ATL_r6,hasFlight,EV_4957:0.000140
dep_car_r10,hasFlight,DL_1109:0.000419
dep_ATL_r8,hasFlight,EV_5142:0.002372
dep_car_r3,hasFlight,DL_871:0.003070
dep_ATL_r6,hasFlight,EV_4960:0.000140
dep_ATL_r8,hasFlight,EV_5140:0.003489
dep_BNA_r2,hasFlight,WN_1682:0.000279
dep_ATL_r13,hasFlight,DL_744:0.017304
dep_car_r8,hasOrigin,ABQ:0.007396
dep_car_r10,hasFlight,DL_2439:0.000837
dep_car_r10,hasFlight,DL_1108:0.002093
dep_BNA_r2,hasFlight,WN_1689:0.000279
dep_ATL_r8,hasFlight,EV_5148:0.000140
dep_DL_ori_r1,hasDest,GPT:0.001116
dep_car_r10,hasFlight,DL_2434:0.001256
dep_ATL_r12,hasDest,DTW:0.028886
